"Year","Intent","Sex","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2013","Suicide","Males","Missouri","486","2,963,712","16.40","16.01","8,016"
"2013","Suicide","Males","Montana","119","509,669","23.35","22.51","2,250"
"2013","Suicide","Males","Nebraska","100","928,270","10.77","11.00","1,714"
"2013","Suicide","Males","Nevada","250","1,397,895","17.88","17.45","4,249"
"2013","Suicide","Males","New Hampshire","75","655,460","11.44","10.41","1,274"
"2013","Suicide","Males","New Jersey","177","4,319,443","4.10","3.93","2,589"
"2013","Suicide","Males","New Mexico","190","1,036,017","18.34","18.03","3,462"
"2013","Suicide","Males","New York","432","9,515,522","4.54","4.33","6,812"
"2013","Suicide","Males","North Carolina","652","4,795,806","13.60","13.33","11,307"
"2013","Suicide","Males","North Dakota","72","369,328","19.50","18.37","1,823"
"2013","Suicide","Males","Ohio","694","5,665,068","12.25","11.96","11,396"
"2013","Suicide","Males","Oklahoma","362","1,909,004","18.96","19.05","7,085"
"2013","Suicide","Males","Oregon","333","1,942,108","17.15","16.21","5,621"
"2013","Suicide","Males","Pennsylvania","797","6,246,744","12.76","12.01","13,003"
"2013","Suicide","Males","Rhode Island","30","511,425","5.87","5.99","481"
"2013","Suicide","Males","South Carolina","401","2,316,061","17.31","16.72","6,962"
"2013","Suicide","Males","South Dakota","66","423,958","15.57","16.30","1,501"
"2013","Suicide","Males","Tennessee","579","3,167,856","18.28","17.83","9,350"
"2013","Suicide","Males","Texas","1,501","13,142,117","11.42","12.08","27,748"
"2013","Suicide","Males","Utah","260","1,457,715","17.84","19.67","5,368"
"2013","Suicide","Males","Vermont","48","309,197","15.52","14.22","631"
"2013","Suicide","Males","Virginia","503","4,058,106","12.40","12.24","8,666"
"2013","Suicide","Males","Washington","410","3,475,313","11.80","11.58","6,796"
"2013","Suicide","Males","West Virginia","205","916,456","22.37","21.00","3,298"
"2013","Suicide","Males","Wisconsin","399","2,849,566","14.00","13.63","7,364"
"2013","Suicide","Males","Wyoming","80","297,502","26.89","25.34","1,444"
"2013","Suicide","Females","Alabama","86","2,488,451","3.46","3.22","1,315"
"2013","Suicide","Females","Alaska","17**","351,687","4.83**","4.78**","399"
"2013","Suicide","Females","Arizona","97","3,337,128","2.91","2.75","1,638"
"2013","Suicide","Females","Arkansas","48","1,506,571","3.19","3.04","758"
"2013","Suicide","Females","California","189","19,257,182","0.98","0.92","3,103"
"2013","Suicide","Females","Colorado","66","2,627,451","2.51","2.42","1,434"
"2013","Suicide","Females","Connecticut","--","1,843,190","--","--","--"
"2013","Suicide","Females","Delaware","--","476,810","--","--","--"
"2013","Suicide","Females","District of Columbia","0**","342,422","0.00**","0.00**","--"
"2013","Suicide","Females","Florida","263","9,991,577","2.63","2.44","4,476"
"2013","Suicide","Females","Georgia","124","5,109,687","2.43","2.32","2,181"
"2013","Suicide","Females","Hawaii","--","701,564","--","--","--"
"2013","Suicide","Females","Idaho","29","804,640","3.60","3.71","667"
"2013","Suicide","Females","Illinois","61","6,566,512","0.93","0.87","1,061"
"2013","Suicide","Females","Indiana","71","3,334,467","2.13","2.18","1,546"
"2013","Suicide","Females","Iowa","23","1,558,562","1.48","1.46","397"
"2013","Suicide","Females","Kansas","25","1,454,421","1.72","1.68","469"
"2013","Suicide","Females","Kentucky","85","2,235,831","3.80","3.59","1,614"
"2013","Suicide","Females","Louisiana","65","2,362,258","2.75","2.66","1,243"
"2013","Suicide","Females","Maine","16**","677,601","2.36**","2.26**","299"
"2013","Suicide","Females","Maryland","28","3,054,346","0.92","0.86","584"
"2013","Suicide","Females","Massachusetts","--","3,460,982","--","--","--"
"2013","Suicide","Females","Michigan","71","5,045,064","1.41","1.33","1,361"
"2013","Suicide","Females","Minnesota","41","2,724,276","1.51","1.50","884"
"2013","Suicide","Females","Mississippi","52","1,536,846","3.38","3.36","899"
"2013","Suicide","Females","Missouri","70","3,079,277","2.27","2.27","1,606"
"2013","Suicide","Females","Montana","28","504,489","5.55","5.59","690"
"2013","Suicide","Females","Nebraska","11**","937,543","1.17**","1.20**","189"
"2013","Suicide","Females","Nevada","42","1,379,061","3.05","2.99","674"
"2013","Suicide","Females","New Hampshire","--","671,812","--","--","--"
"2013","Suicide","Females","New Jersey","17**","4,538,378","0.38**","0.38**","379"
"2013","Suicide","Females","New Mexico","32","1,056,816","3.03","2.87","534"
"2013","Suicide","Females","New York","33","10,110,966","0.33","0.29","462"
"2013","Suicide","Females","North Carolina","119","5,050,911","2.36","2.18","1,886"
"2013","Suicide","Females","North Dakota","--","353,821","--","--","--"
"2013","Suicide","Females","Ohio","106","5,914,624","1.79","1.69","1,894"
"2013","Suicide","Females","Oklahoma","71","1,944,887","3.65","3.67","1,312"
"2013","Suicide","Females","Oregon","56","1,982,002","2.83","2.60","857"
"2013","Suicide","Females","Pennsylvania","121","6,532,794","1.85","1.80","2,392"
"2013","Suicide","Females","Rhode Island","--","544,135","--","--","--"
"2013","Suicide","Females","South Carolina","69","2,450,408","2.82","2.61","1,188"
"2013","Suicide","Females","South Dakota","--","418,793","--","--","--"
"2013","Suicide","Females","Tennessee","97","3,329,087","2.91","2.75","1,837"
"2013","Suicide","Females","Texas","279","13,337,529","2.09","2.08","5,775"
"2013","Suicide","Females","Utah","35","1,441,058","2.43","2.61","778"
"2013","Suicide","Females","Vermont","11**","317,406","3.47**","3.46**","231"
"2013","Suicide","Females","Virginia","98","4,197,755","2.34","2.26","1,833"
"2013","Suicide","Females","Washington","73","3,490,939","2.09","1.96","1,240"
"2013","Suicide","Females","West Virginia","20**","938,312","2.13**","2.14**","366"
"2013","Suicide","Females","Wisconsin","38","2,888,446","1.32","1.21","726"
"2013","Suicide","Females","Wyoming","--","285,118","--","--","--"
"2013","Undetermined","Males","Alabama","--","2,343,135","--","--","--"
"2013","Undetermined","Males","Alaska","--","385,939","--","--","--"
"2013","Undetermined","Males","Arizona","11**","3,297,562","0.33**","0.33**","317"
"2013","Undetermined","Males","Arkansas","--","1,453,888","--","--","--"
"2013","Undetermined","Males","California","11**","18,996,586","0.06**","0.06**","309"
"2013","Undetermined","Males","Colorado","10**","2,643,323","0.38**","0.35**","203"
"2013","Undetermined","Males","Connecticut","0**","1,752,602","0.00**","0.00**","--"
"2013","Undetermined","Males","Delaware","0**","447,252","0.00**","0.00**","--"
"2013","Undetermined","Males","District of Columbia","0**","309,137","0.00**","0.00**","--"
"2013","Undetermined","Males","Florida","--","9,560,101","--","--","--"
"2013","Undetermined","Males","Georgia","--","4,865,905","--","--","--"
"2013","Undetermined","Males","Idaho","--","807,413","--","--","--"
"2013","Undetermined","Males","Illinois","--","6,329,266","--","--","--"
"2013","Undetermined","Males","Indiana","--","3,236,108","--","--","--"
"2013","Undetermined","Males","Iowa","--","1,535,373","--","--","--"
"2013","Undetermined","Males","Kansas","--","1,439,885","--","--","--"
"2013","Undetermined","Males","Kentucky","--","2,171,075","--","--","--"
"2013","Undetermined","Males","Louisiana","--","2,263,782","--","--","--"
"2013","Undetermined","Males","Maine","--","650,942","--","--","--"
"2013","Undetermined","Males","Maryland","--","2,870,851","--","--","--"
"2013","Undetermined","Males","Massachusetts","--","3,254,176","--","--","--"
"2013","Undetermined","Males","Michigan","--","4,869,738","--","--","--"
"2013","Undetermined","Males","Minnesota","--","2,690,446","--","--","--"
"2013","Undetermined","Males","Mississippi","--","1,452,993","--","--","--"
"2013","Undetermined","Males","Missouri","--","2,963,712","--","--","--"
"2013","Undetermined","Males","Nebraska","--","928,270","--","--","--"
"2013","Undetermined","Males","Nevada","--","1,397,895","--","--","--"
"2013","Undetermined","Males","New Jersey","--","4,319,443","--","--","--"
"2013","Undetermined","Males","New Mexico","--","1,036,017","--","--","--"
"2013","Undetermined","Males","New York","--","9,515,522","--","--","--"
"2013","Undetermined","Males","North Carolina","12**","4,795,806","0.25**","0.28**","360"
"2013","Undetermined","Males","North Dakota","--","369,328","--","--","--"
"2013","Undetermined","Males","Ohio","--","5,665,068","--","--","--"
"2013","Undetermined","Males","Oklahoma","--","1,909,004","--","--","--"
"2013","Undetermined","Males","Oregon","--","1,942,108","--","--","--"
"2013","Undetermined","Males","Pennsylvania","--","6,246,744","--","--","--"
"2013","Undetermined","Males","Rhode Island","--","511,425","--","--","--"
"2013","Undetermined","Males","South Carolina","--","2,316,061","--","--","--"
"2013","Undetermined","Males","Tennessee","14**","3,167,856","0.44**","0.41**","332"
"2013","Undetermined","Males","Texas","18**","13,142,117","0.14**","0.14**","526"
"2013","Undetermined","Males","Utah","--","1,457,715","--","--","--"
"2013","Undetermined","Males","Vermont","0**","309,197","0.00**","0.00**","--"
"2013","Undetermined","Males","Virginia","--","4,058,106","--","--","--"
"2013","Undetermined","Males","Washington","--","3,475,313","--","--","--"
"2013","Undetermined","Males","West Virginia","--","916,456","--","--","--"
"2013","Undetermined","Males","Wyoming","--","297,502","--","--","--"
"2013","Undetermined","Females","Alabama","--","2,488,451","--","--","--"
"2013","Undetermined","Females","Alaska","--","351,687","--","--","--"
"2013","Undetermined","Females","Arizona","--","3,337,128","--","--","--"
"2013","Undetermined","Females","Arkansas","--","1,506,571","--","--","--"
"2013","Undetermined","Females","Colorado","--","2,627,451","--","--","--"
"2013","Undetermined","Females","Delaware","--","476,810","--","--","--"
"2013","Undetermined","Females","District of Columbia","0**","342,422","0.00**","0.00**","--"
"2013","Undetermined","Females","Florida","--","9,991,577","--","--","--"
"2013","Undetermined","Females","Idaho","--","804,640","--","--","--"
"2013","Undetermined","Females","Illinois","--","6,566,512","--","--","--"
"2013","Undetermined","Females","Indiana","--","3,334,467","--","--","--"
"2013","Undetermined","Females","Iowa","--","1,558,562","--","--","--"
"2013","Undetermined","Females","Louisiana","--","2,362,258","--","--","--"
"2013","Undetermined","Females","Maine","--","677,601","--","--","--"
"2013","Undetermined","Females","Maryland","--","3,054,346","--","--","--"
"2013","Undetermined","Females","Massachusetts","0**","3,460,982","0.00**","0.00**","--"
"2013","Undetermined","Females","Michigan","--","5,045,064","--","--","--"
"2013","Undetermined","Females","Mississippi","--","1,536,846","--","--","--"
"2013","Undetermined","Females","Missouri","--","3,079,277","--","--","--"
"2013","Undetermined","Females","Nevada","--","1,379,061","--","--","--"
"2013","Undetermined","Females","New Hampshire","0**","671,812","0.00**","0.00**","--"
"2013","Undetermined","Females","New Jersey","--","4,538,378","--","--","--"
"2013","Undetermined","Females","New York","--","10,110,966","--","--","--"
"2013","Undetermined","Females","North Carolina","--","5,050,911","--","--","--"
"2013","Undetermined","Females","North Dakota","0**","353,821","0.00**","0.00**","--"
"2013","Undetermined","Females","Oklahoma","--","1,944,887","--","--","--"
"2013","Undetermined","Females","Pennsylvania","--","6,532,794","--","--","--"
"2013","Undetermined","Females","Rhode Island","0**","544,135","0.00**","0.00**","--"
"2013","Undetermined","Females","South Carolina","--","2,450,408","--","--","--"
"2013","Undetermined","Females","South Dakota","0**","418,793","0.00**","0.00**","--"
"2013","Undetermined","Females","Tennessee","--","3,329,087","--","--","--"
"2013","Undetermined","Females","Texas","--","13,337,529","--","--","--"
"2013","Undetermined","Females","Utah","--","1,441,058","--","--","--"
"2013","Undetermined","Females","Vermont","--","317,406","--","--","--"
"2013","Undetermined","Females","Virginia","--","4,197,755","--","--","--"
"2013","Undetermined","Females","West Virginia","--","938,312","--","--","--"
"2013","Undetermined","Females","Wisconsin","--","2,888,446","--","--","--"
"2012","Unintentional","Males","Alabama","12**","2,336,196","0.51**","0.45**","249"
"2012","Unintentional","Males","Alaska","--","381,032","--","--","--"
"2012","Unintentional","Males","Arizona","--","3,259,698","--","--","--"
"2012","Unintentional","Males","Arkansas","--","1,450,467","--","--","--"
"2012","Unintentional","Males","California","26","18,847,274","0.14","0.13","846"
"2012","Unintentional","Males","Colorado","10**","2,603,488","0.38**","0.43**","288"
"2012","Unintentional","Males","Connecticut","--","1,751,542","--","--","--"
"2012","Unintentional","Males","Florida","17**","9,437,047","0.18**","0.18**","457"
"2012","Unintentional","Males","Georgia","32","4,835,176","0.66","0.65","871"
"2012","Unintentional","Males","Hawaii","0**","699,593","0.00**","0.00**","--"
"2012","Unintentional","Males","Idaho","--","799,097","--","--","--"
"2012","Unintentional","Males","Illinois","14**","6,320,211","0.22**","0.20**","413"
"2012","Unintentional","Males","Indiana","12**","3,219,531","0.37**","0.35**","299"
"2012","Unintentional","Males","Iowa","--","1,526,008","--","--","--"
"2012","Unintentional","Males","Kansas","--","1,434,229","--","--","--"
"2012","Unintentional","Males","Kentucky","14**","2,160,319","0.65**","0.68**","466"
"2012","Unintentional","Males","Louisiana","27","2,251,808","1.20","1.20","813"
"2012","Unintentional","Males","Maryland","--","2,852,253","--","--","--"
"2012","Unintentional","Males","Massachusetts","--","3,228,809","--","--","--"
"2012","Unintentional","Males","Michigan","--","4,859,376","--","--","--"
"2012","Unintentional","Males","Minnesota","--","2,671,273","--","--","--"
"2012","Unintentional","Males","Mississippi","10**","1,450,102","0.69**","0.68**","293"
"2012","Unintentional","Males","Missouri","16**","2,953,531","0.54**","0.52**","473"
"2012","Unintentional","Males","Montana","--","504,199","--","--","--"
"2012","Unintentional","Males","Nebraska","--","921,143","--","--","--"
"2012","Unintentional","Males","Nevada","--","1,383,037","--","--","--"
"2012","Unintentional","Males","New Hampshire","--","653,766","--","--","--"
"2012","Unintentional","Males","New Jersey","--","4,311,083","--","--","--"
"2012","Unintentional","Males","New Mexico","--","1,032,898","--","--","--"
"2012","Unintentional","Males","New York","--","9,485,738","--","--","--"
"2012","Unintentional","Males","North Carolina","21","4,750,629","0.44","0.44","543"
"2012","Unintentional","Males","Ohio","--","5,646,833","--","--","--"
"2012","Unintentional","Males","Oklahoma","11**","1,891,054","0.58**","0.61**","289"
"2012","Unintentional","Males","Oregon","--","1,930,147","--","--","--"
