"Year","Intent","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2021","Suicide","Louisiana","463","4,627,098","10.01","9.57","8,719"
"2021","Suicide","Maine","158","1,377,238","11.47","10.83","2,823"
"2021","Suicide","Maryland","310","6,174,610","5.02","4.67","5,258"
"2021","Suicide","Massachusetts","136","6,989,690","1.95","1.72","2,187"
"2021","Suicide","Michigan","810","10,037,504","8.07","7.52","14,435"
"2021","Suicide","Minnesota","393","5,711,471","6.88","6.53","7,282"
"2021","Suicide","Mississippi","333","2,949,586","11.29","11.01","6,423"
"2021","Suicide","Missouri","747","6,169,823","12.11","11.39","14,961"
"2021","Suicide","Montana","239","1,106,227","21.61","21.03","5,119"
"2021","Suicide","Nebraska","145","1,963,554","7.39","7.41","3,059"
"2021","Suicide","Nevada","413","3,146,402","13.13","12.54","7,518"
"2021","Suicide","New Hampshire","111","1,387,505","8.00","7.31","1,960"
"2021","Suicide","New Jersey","195","9,267,961","2.10","1.93","3,003"
"2021","Suicide","New Mexico","305","2,116,677","14.41","13.75","6,149"
"2021","Suicide","New York","439","19,857,492","2.21","2.01","6,584"
"2021","Suicide","North Carolina","916","10,565,885","8.67","8.07","17,750"
"2021","Suicide","North Dakota","102","777,934","13.11","13.19","2,175"
"2021","Suicide","Ohio","991","11,764,342","8.42","8.00","19,068"
"2021","Suicide","Oklahoma","551","3,991,225","13.81","13.58","10,870"
"2021","Suicide","Oregon","505","4,256,301","11.87","10.74","8,466"
"2021","Suicide","Pennsylvania","997","13,012,059","7.66","7.08","17,210"
"2021","Suicide","Rhode Island","36","1,096,985","3.28","3.05","538"
"2021","Suicide","South Carolina","546","5,193,266","10.51","10.10","10,287"
"2021","Suicide","South Dakota","98","896,164","10.94","10.86","1,963"
"2021","Suicide","Tennessee","814","6,968,351","11.68","11.21","15,696"
"2021","Suicide","Texas","2,528","29,558,864","8.55","8.45","52,820"
"2021","Suicide","Utah","364","3,339,113","10.90","11.36","8,174"
"2021","Suicide","Vermont","74","646,972","11.44","10.30","1,288"
"2021","Suicide","Virginia","709","8,657,365","8.19","7.68","14,376"
"2021","Suicide","Washington","617","7,740,745","7.97","7.42","11,584"
"2021","Suicide","West Virginia","227","1,785,526","12.71","11.55","3,564"
"2021","Suicide","Wisconsin","484","5,880,101","8.23","7.81","9,405"
"2021","Suicide","Wyoming","137","579,483","23.64","22.97","2,748"
"2021","Undetermined","Alabama","12**","5,049,846","0.24**","0.25**","399"
"2021","Undetermined","Alaska","--","734,182","--","--","--"
"2021","Undetermined","Arizona","22","7,264,877","0.30","0.31","598"
"2021","Undetermined","Arkansas","--","3,028,122","--","--","--"
"2021","Undetermined","California","19**","39,142,991","0.05**","0.05**","504"
"2021","Undetermined","Colorado","--","5,811,297","--","--","--"
"2021","Undetermined","Connecticut","--","3,623,355","--","--","--"
"2021","Undetermined","District of Columbia","--","668,791","--","--","--"
"2021","Undetermined","Florida","21","21,828,069","0.10","0.11","726"
"2021","Undetermined","Georgia","17**","10,788,029","0.16**","0.16**","605"
"2021","Undetermined","Hawaii","--","1,447,154","--","--","--"
"2021","Undetermined","Idaho","--","1,904,314","--","--","--"
"2021","Undetermined","Illinois","14**","12,686,469","0.11**","0.12**","507"
"2021","Undetermined","Indiana","14**","6,813,532","0.21**","0.22**","481"
"2021","Undetermined","Iowa","--","3,197,689","--","--","--"
"2021","Undetermined","Kansas","--","2,937,922","--","--","--"
"2021","Undetermined","Kentucky","15**","4,506,589","0.33**","0.33**","454"
"2021","Undetermined","Louisiana","14**","4,627,098","0.30**","0.30**","376"
"2021","Undetermined","Maine","--","1,377,238","--","--","--"
"2021","Undetermined","Maryland","--","6,174,610","--","--","--"
"2021","Undetermined","Massachusetts","--","6,989,690","--","--","--"
"2021","Undetermined","Michigan","16**","10,037,504","0.16**","0.17**","481"
"2021","Undetermined","Minnesota","--","5,711,471","--","--","--"
"2021","Undetermined","Mississippi","18**","2,949,586","0.61**","0.61**","508"
"2021","Undetermined","Missouri","19**","6,169,823","0.31**","0.32**","625"
"2021","Undetermined","Montana","--","1,106,227","--","--","--"
"2021","Undetermined","Nebraska","--","1,963,554","--","--","--"
"2021","Undetermined","Nevada","--","3,146,402","--","--","--"
"2021","Undetermined","New Hampshire","0**","1,387,505","0.00**","0.00**","--"
"2021","Undetermined","New Jersey","--","9,267,961","--","--","--"
"2021","Undetermined","New Mexico","--","2,116,677","--","--","--"
"2021","Undetermined","New York","--","19,857,492","--","--","--"
"2021","Undetermined","North Carolina","12**","10,565,885","0.11**","0.12**","356"
"2021","Undetermined","North Dakota","--","777,934","--","--","--"
"2021","Undetermined","Ohio","15**","11,764,342","0.13**","0.13**","537"
"2021","Undetermined","Oklahoma","15**","3,991,225","0.38**","0.38**","418"
"2021","Undetermined","Oregon","--","4,256,301","--","--","--"
"2021","Undetermined","Pennsylvania","--","13,012,059","--","--","--"
"2021","Undetermined","Rhode Island","0**","1,096,985","0.00**","0.00**","--"
"2021","Undetermined","South Carolina","--","5,193,266","--","--","--"
"2021","Undetermined","South Dakota","--","896,164","--","--","--"
"2021","Undetermined","Tennessee","25","6,968,351","0.36","0.37","875"
"2021","Undetermined","Texas","52","29,558,864","0.18","0.17","1,568"
"2021","Undetermined","Utah","--","3,339,113","--","--","--"
"2021","Undetermined","Vermont","--","646,972","--","--","--"
"2021","Undetermined","Virginia","18**","8,657,365","0.21**","0.22**","710"
"2021","Undetermined","Washington","11**","7,740,745","0.14**","0.16**","356"
"2021","Undetermined","West Virginia","--","1,785,526","--","--","--"
"2021","Undetermined","Wisconsin","--","5,880,101","--","--","--"
"2021","Undetermined","Wyoming","--","579,483","--","--","--"
"2020","Unintentional","Alabama","20**","5,031,362","0.40**","0.38**","578"
"2020","Unintentional","Alaska","--","732,923","--","--","--"
"2020","Unintentional","Arizona","--","7,179,943","--","--","--"
"2020","Unintentional","Arkansas","--","3,014,195","--","--","--"
"2020","Unintentional","California","39","39,501,653","0.10","0.10","1,199"
"2020","Unintentional","Colorado","--","5,784,865","--","--","--"
"2020","Unintentional","Connecticut","--","3,597,362","--","--","--"
"2020","Unintentional","Florida","15**","21,589,602","0.07**","0.07**","440"
"2020","Unintentional","Georgia","24","10,729,828","0.22","0.23","919"
"2020","Unintentional","Hawaii","--","1,451,043","--","--","--"
"2020","Unintentional","Idaho","--","1,849,202","--","--","--"
"2020","Unintentional","Illinois","11**","12,786,580","0.09**","0.09**","423"
"2020","Unintentional","Indiana","26","6,788,799","0.38","0.40","926"
"2020","Unintentional","Iowa","--","3,190,571","--","--","--"
"2020","Unintentional","Kansas","--","2,937,919","--","--","--"
"2020","Unintentional","Kentucky","21","4,507,445","0.47","0.44","541"
"2020","Unintentional","Louisiana","15**","4,651,664","0.32**","0.33**","493"
"2020","Unintentional","Maine","--","1,363,557","--","--","--"
"2020","Unintentional","Maryland","--","6,173,205","--","--","--"
"2020","Unintentional","Massachusetts","--","6,995,729","--","--","--"
"2020","Unintentional","Michigan","--","10,069,577","--","--","--"
"2020","Unintentional","Minnesota","--","5,709,852","--","--","--"
"2020","Unintentional","Mississippi","25","2,958,141","0.85","0.85","709"
"2020","Unintentional","Missouri","17**","6,153,998","0.28**","0.28**","514"
"2020","Unintentional","Montana","--","1,087,075","--","--","--"
"2020","Unintentional","Nebraska","--","1,962,642","--","--","--"
"2020","Unintentional","Nevada","--","3,115,648","--","--","--"
"2020","Unintentional","New Jersey","--","9,271,689","--","--","--"
"2020","Unintentional","New Mexico","--","2,118,390","--","--","--"
"2020","Unintentional","New York","11**","20,108,296","0.06**","0.05**","219"
"2020","Unintentional","North Carolina","41","10,449,445","0.39","0.41","1,464"
"2020","Unintentional","North Dakota","--","779,518","--","--","--"
"2020","Unintentional","Ohio","14**","11,797,517","0.12**","0.13**","475"
"2020","Unintentional","Oklahoma","--","3,964,912","--","--","--"
"2020","Unintentional","Oregon","--","4,244,795","--","--","--"
"2020","Unintentional","Pennsylvania","14**","12,994,440","0.11**","0.10**","368"
"2020","Unintentional","Rhode Island","--","1,096,345","--","--","--"
"2020","Unintentional","South Carolina","23","5,131,848","0.45","0.50","876"
"2020","Unintentional","South Dakota","--","887,799","--","--","--"
"2020","Unintentional","Tennessee","16**","6,925,619","0.23**","0.25**","515"
"2020","Unintentional","Texas","54","29,232,474","0.19","0.18","1,938"
"2020","Unintentional","Virginia","17**","8,636,471","0.20**","0.20**","507"
"2020","Unintentional","Washington","--","7,724,031","--","--","--"
"2020","Unintentional","West Virginia","11**","1,791,420","0.61**","0.58**","258"
"2020","Unintentional","Wisconsin","--","5,896,271","--","--","--"
"2020","Unintentional","Wyoming","--","577,605","--","--","--"
"2020","Homicide","Alabama","564","5,031,362","11.21","11.87","17,834"
"2020","Homicide","Alaska","27","732,923","3.68","3.80","800"
"2020","Homicide","Arizona","382","7,179,943","5.32","5.64","11,635"
"2020","Homicide","Arkansas","282","3,014,195","9.36","10.00","8,923"
"2020","Homicide","California","1,732","39,501,653","4.39","4.43","55,548"
"2020","Homicide","Colorado","235","5,784,865","4.06","4.05","7,402"
"2020","Homicide","Connecticut","101","3,597,362","2.81","3.02","3,328"
"2020","Homicide","Delaware","76","992,114","7.66","8.61","2,800"
"2020","Homicide","District of Columbia","157","670,868","23.40","22.83","5,547"
"2020","Homicide","Florida","1,227","21,589,602","5.68","6.31","39,866"
"2020","Homicide","Georgia","899","10,729,828","8.38","8.57","29,275"
"2020","Homicide","Hawaii","16**","1,451,043","1.10**","1.11**","355"
"2020","Homicide","Idaho","26","1,849,202","1.41","1.52","623"
"2020","Homicide","Illinois","1,167","12,786,580","9.13","9.48","40,264"
"2020","Homicide","Indiana","496","6,788,799","7.31","7.67","17,224"
"2020","Homicide","Iowa","83","3,190,571","2.60","2.81","2,800"
"2020","Homicide","Kansas","160","2,937,919","5.45","5.69","5,376"
"2020","Homicide","Kentucky","341","4,507,445","7.57","8.04","10,744"
"2020","Homicide","Louisiana","747","4,651,664","16.06","16.82","25,304"
"2020","Homicide","Maine","15**","1,363,557","1.10**","1.10**","348"
"2020","Homicide","Maryland","526","6,173,205","8.52","9.03","17,795"
"2020","Homicide","Massachusetts","130","6,995,729","1.86","1.89","4,537"
"2020","Homicide","Michigan","672","10,069,577","6.67","7.16","21,558"
"2020","Homicide","Minnesota","138","5,709,852","2.42","2.49","4,572"
"2020","Homicide","Mississippi","499","2,958,141","16.87","17.82","15,899"
"2020","Homicide","Missouri","683","6,153,998","11.10","11.85","22,598"
"2020","Homicide","Montana","33","1,087,075","3.04","3.41","1,079"
"2020","Homicide","Nebraska","49","1,962,642","2.50","2.58","1,540"
"2020","Homicide","Nevada","148","3,115,648","4.75","4.98","4,497"
"2020","Homicide","New Hampshire","--","1,378,587","--","--","--"
"2020","Homicide","New Jersey","253","9,271,689","2.73","2.94","8,623"
"2020","Homicide","New Mexico","149","2,118,390","7.03","7.43","4,474"
"2020","Homicide","New York","561","20,108,296","2.79","2.87","19,218"
"2020","Homicide","North Carolina","744","10,449,445","7.12","7.38","24,717"
"2020","Homicide","North Dakota","17**","779,518","2.18**","2.35**","473"
"2020","Homicide","Ohio","824","11,797,517","6.99","7.49","28,088"
"2020","Homicide","Oklahoma","269","3,964,912","6.79","7.09","8,034"
"2020","Homicide","Oregon","109","4,244,795","2.57","2.64","3,336"
"2020","Homicide","Pennsylvania","788","12,994,440","6.06","6.59","27,334"
"2020","Homicide","Rhode Island","22","1,096,345","2.01","2.06","740"
"2020","Homicide","South Carolina","528","5,131,848","10.29","10.97","17,653"
"2020","Homicide","South Dakota","26","887,799","2.93","3.32","929"
"2020","Homicide","Tennessee","652","6,925,619","9.41","9.85","20,900"
"2020","Homicide","Texas","1,734","29,232,474","5.93","5.92","56,851"
"2020","Homicide","Utah","75","3,283,785","2.28","2.24","2,584"
"2020","Homicide","Vermont","--","642,893","--","--","--"
"2020","Homicide","Virginia","440","8,636,471","5.10","5.25","14,558"
"2020","Homicide","Washington","211","7,724,031","2.73","2.76","6,793"
"2020","Homicide","West Virginia","87","1,791,420","4.86","5.51","2,424"
"2020","Homicide","Wisconsin","253","5,896,271","4.29","4.54","8,103"
"2020","Homicide","Wyoming","18**","577,605","3.12**","3.48**","441"
"2020","Legal Intervention","Alabama","--","5,031,362","--","--","--"
"2020","Legal Intervention","Alaska","--","732,923","--","--","--"
"2020","Legal Intervention","Arizona","30","7,179,943","0.42","0.45","721"
"2020","Legal Intervention","Arkansas","--","3,014,195","--","--","--"
"2020","Legal Intervention","California","99","39,501,653","0.25","0.25","2,911"
"2020","Legal Intervention","Colorado","22","5,784,865","0.38","0.39","669"
"2020","Legal Intervention","Connecticut","--","3,597,362","--","--","--"
"2020","Legal Intervention","Delaware","--","992,114","--","--","--"
"2020","Legal Intervention","District of Columbia","--","670,868","--","--","--"
"2020","Legal Intervention","Florida","49","21,589,602","0.23","0.25","1,342"
"2020","Legal Intervention","Georgia","23","10,729,828","0.21","0.23","589"
"2020","Legal Intervention","Hawaii","--","1,451,043","--","--","--"
"2020","Legal Intervention","Idaho","--","1,849,202","--","--","--"
"2020","Legal Intervention","Illinois","--","12,786,580","--","--","--"
"2020","Legal Intervention","Indiana","18**","6,788,799","0.27**","0.29**","576"
"2020","Legal Intervention","Iowa","--","3,190,571","--","--","--"
"2020","Legal Intervention","Kansas","--","2,937,919","--","--","--"
"2020","Legal Intervention","Kentucky","13**","4,507,445","0.29**","0.31**","304"
"2020","Legal Intervention","Louisiana","--","4,651,664","--","--","--"
"2020","Legal Intervention","Maine","--","1,363,557","--","--","--"
"2020","Legal Intervention","Maryland","--","6,173,205","--","--","--"
"2020","Legal Intervention","Massachusetts","--","6,995,729","--","--","--"
"2020","Legal Intervention","Michigan","--","10,069,577","--","--","--"
"2020","Legal Intervention","Minnesota","--","5,709,852","--","--","--"
"2020","Legal Intervention","Mississippi","--","2,958,141","--","--","--"
"2020","Legal Intervention","Missouri","--","6,153,998","--","--","--"
"2020","Legal Intervention","Montana","--","1,087,075","--","--","--"
"2020","Legal Intervention","Nebraska","--","1,962,642","--","--","--"
"2020","Legal Intervention","Nevada","18**","3,115,648","0.58**","0.59**","492"
"2020","Legal Intervention","New Hampshire","--","1,378,587","--","--","--"
"2020","Legal Intervention","New Jersey","--","9,271,689","--","--","--"
"2020","Legal Intervention","New Mexico","14**","2,118,390","0.66**","0.73**","336"
"2020","Legal Intervention","New York","17**","20,108,296","0.09**","0.09**","499"
"2020","Legal Intervention","North Carolina","22","10,449,445","0.21","0.22","576"
"2020","Legal Intervention","North Dakota","--","779,518","--","--","--"
"2020","Legal Intervention","Ohio","10**","11,797,517","0.09**","0.09**","261"
"2020","Legal Intervention","Oklahoma","--","3,964,912","--","--","--"
"2020","Legal Intervention","Oregon","16**","4,244,795","0.38**","0.37**","371"
"2020","Legal Intervention","Pennsylvania","18**","12,994,440","0.14**","0.15**","452"
"2020","Legal Intervention","South Carolina","--","5,131,848","--","--","--"
"2020","Legal Intervention","South Dakota","--","887,799","--","--","--"
"2020","Legal Intervention","Tennessee","16**","6,925,619","0.23**","0.25**","357"
"2020","Legal Intervention","Texas","51","29,232,474","0.17","0.18","1,416"
"2020","Legal Intervention","Utah","12**","3,283,785","0.37**","0.36**","377"
"2020","Legal Intervention","Virginia","--","8,636,471","--","--","--"
