Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2003,2003,Colon and Rectum,21041-21052,Massachusetts,25,Female,F,682,3320817,20.5
,2003,2003,Colon and Rectum,21041-21052,Massachusetts,25,Male,M,650,3101748,21
,2003,2003,Colon and Rectum,21041-21052,Michigan,26,Female,F,958,5110521,18.7
,2003,2003,Colon and Rectum,21041-21052,Michigan,26,Male,M,950,4930631,19.3
,2003,2003,Colon and Rectum,21041-21052,Minnesota,27,Female,F,488,2546999,19.2
,2003,2003,Colon and Rectum,21041-21052,Minnesota,27,Male,M,473,2506573,18.9
,2003,2003,Colon and Rectum,21041-21052,Mississippi,28,Female,F,313,1479611,21.2
,2003,2003,Colon and Rectum,21041-21052,Mississippi,28,Male,M,271,1388701,19.5
,2003,2003,Colon and Rectum,21041-21052,Missouri,29,Female,F,637,2926556,21.8
,2003,2003,Colon and Rectum,21041-21052,Missouri,29,Male,M,589,2782847,21.2
,2003,2003,Colon and Rectum,21041-21052,Montana,30,Female,F,87,460116,18.9
,2003,2003,Colon and Rectum,21041-21052,Montana,30,Male,M,77,459514,16.8
,2003,2003,Colon and Rectum,21041-21052,Nebraska,31,Female,F,175,879362,19.9
,2003,2003,Colon and Rectum,21041-21052,Nebraska,31,Male,M,193,859281,22.5
,2003,2003,Colon and Rectum,21041-21052,Nevada,32,Female,F,163,1108135,14.7
,2003,2003,Colon and Rectum,21041-21052,Nevada,32,Male,M,240,1140715,21
,2003,2003,Colon and Rectum,21041-21052,New Hampshire,33,Female,F,143,648513,22.1
,2003,2003,Colon and Rectum,21041-21052,New Hampshire,33,Male,M,119,631327,18.8
,2003,2003,Colon and Rectum,21041-21052,New Jersey,34,Female,F,1067,4421964,24.1
,2003,2003,Colon and Rectum,21041-21052,New Jersey,34,Male,M,957,4179438,22.9
,2003,2003,Colon and Rectum,21041-21052,New Mexico,35,Female,F,142,952303,14.9
,2003,2003,Colon and Rectum,21041-21052,New Mexico,35,Male,M,150,925271,16.2
,2003,2003,Colon and Rectum,21041-21052,New York,36,Female,F,2045,9917810,20.6
,2003,2003,Colon and Rectum,21041-21052,New York,36,Male,M,1910,9258129,20.6
,2003,2003,Colon and Rectum,21041-21052,North Carolina,37,Female,F,724,4313901,16.8
,2003,2003,Colon and Rectum,21041-21052,North Carolina,37,Male,M,769,4108600,18.7
,2003,2003,Colon and Rectum,21041-21052,North Dakota,38,Female,F,69,318896,21.6
,2003,2003,Colon and Rectum,21041-21052,North Dakota,38,Male,M,73,319921,22.8
,2003,2003,Colon and Rectum,21041-21052,Ohio,39,Female,F,1389,5868535,23.7
,2003,2003,Colon and Rectum,21041-21052,Ohio,39,Male,M,1223,5566253,22
,2003,2003,Colon and Rectum,21041-21052,Oklahoma,40,Female,F,340,1777723,19.1
,2003,2003,Colon and Rectum,21041-21052,Oklahoma,40,Male,M,378,1727169,21.9
,2003,2003,Colon and Rectum,21041-21052,Oregon,41,Female,F,371,1788805,20.7
,2003,2003,Colon and Rectum,21041-21052,Oregon,41,Male,M,316,1758571,18
,2003,2003,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1534,6377894,24.1
,2003,2003,Colon and Rectum,21041-21052,Pennsylvania,42,Male,M,1587,5996764,26.5
,2003,2003,Colon and Rectum,21041-21052,Rhode Island,44,Female,F,127,555590,22.9
,2003,2003,Colon and Rectum,21041-21052,Rhode Island,44,Male,M,112,515752,21.7
,2003,2003,Colon and Rectum,21041-21052,South Carolina,45,Female,F,421,2133967,19.7
,2003,2003,Colon and Rectum,21041-21052,South Carolina,45,Male,M,399,2016330,19.8
,2003,2003,Colon and Rectum,21041-21052,South Dakota,46,Female,F,90,383633,23.5
,2003,2003,Colon and Rectum,21041-21052,South Dakota,46,Male,M,89,380096,23.4
,2003,2003,Colon and Rectum,21041-21052,Tennessee,47,Female,F,606,3000983,20.2
,2003,2003,Colon and Rectum,21041-21052,Tennessee,47,Male,M,611,2846829,21.5
,2003,2003,Colon and Rectum,21041-21052,Texas,48,Female,F,1584,11095953,14.3
,2003,2003,Colon and Rectum,21041-21052,Texas,48,Male,M,1699,10934978,15.5
,2003,2003,Colon and Rectum,21041-21052,Utah,49,Female,F,124,1175867,10.5
,2003,2003,Colon and Rectum,21041-21052,Utah,49,Male,M,118,1184270,10
,2003,2003,Colon and Rectum,21041-21052,Vermont,50,Female,F,60,314206,19.1
,2003,2003,Colon and Rectum,21041-21052,Vermont,50,Male,M,59,303652,19.4
,2003,2003,Colon and Rectum,21041-21052,Virginia,51,Female,F,650,3757780,17.3
,2003,2003,Colon and Rectum,21041-21052,Virginia,51,Male,M,694,3609197,19.2
,2003,2003,Colon and Rectum,21041-21052,Washington,53,Female,F,515,3065739,16.8
,2003,2003,Colon and Rectum,21041-21052,Washington,53,Male,M,501,3038376,16.5
,2003,2003,Colon and Rectum,21041-21052,West Virginia,54,Female,F,258,925835,27.9
,2003,2003,Colon and Rectum,21041-21052,West Virginia,54,Male,M,246,886460,27.8
,2003,2003,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,538,2766901,19.4
,2003,2003,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,536,2712302,19.8
,2003,2003,Colon and Rectum,21041-21052,Wyoming,56,Female,F,55,249128,22.1
,2003,2003,Colon and Rectum,21041-21052,Wyoming,56,Male,M,51,254325,20.1
,2004,2004,Colon and Rectum,21041-21052,Alabama,01,Female,F,428,2337857,18.3
,2004,2004,Colon and Rectum,21041-21052,Alabama,01,Male,M,480,2192872,21.9
,2004,2004,Colon and Rectum,21041-21052,Alaska,02,Female,F,24,317807,7.6
,2004,2004,Colon and Rectum,21041-21052,Alaska,02,Male,M,35,341479,10.2
,2004,2004,Colon and Rectum,21041-21052,Arizona,04,Female,F,404,2835606,14.2
,2004,2004,Colon and Rectum,21041-21052,Arizona,04,Male,M,471,2816798,16.7
,2004,2004,Colon and Rectum,21041-21052,Arkansas,05,Female,F,293,1403048,20.9
,2004,2004,Colon and Rectum,21041-21052,Arkansas,05,Male,M,324,1346638,24.1
,2004,2004,Colon and Rectum,21041-21052,California,06,Female,F,2543,17871415,14.2
,2004,2004,Colon and Rectum,21041-21052,California,06,Male,M,2577,17703161,14.6
,2004,2004,Colon and Rectum,21041-21052,Colorado,08,Female,F,311,2274511,13.7
,2004,2004,Colon and Rectum,21041-21052,Colorado,08,Male,M,339,2300502,14.7
,2004,2004,Colon and Rectum,21041-21052,Connecticut,09,Female,F,348,1798078,19.4
,2004,2004,Colon and Rectum,21041-21052,Connecticut,09,Male,M,326,1698016,19.2
,2004,2004,Colon and Rectum,21041-21052,Delaware,10,Female,F,77,427320,18
,2004,2004,Colon and Rectum,21041-21052,Delaware,10,Male,M,82,403483,20.3
,2004,2004,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,63,300284,21
,2004,2004,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,47,267470,17.6
,2004,2004,Colon and Rectum,21041-21052,Florida,12,Female,F,1801,8902447,20.2
,2004,2004,Colon and Rectum,21041-21052,Florida,12,Male,M,1907,8512871,22.4
,2004,2004,Colon and Rectum,21041-21052,Georgia,13,Female,F,654,4463524,14.7
,2004,2004,Colon and Rectum,21041-21052,Georgia,13,Male,M,651,4305728,15.1
,2004,2004,Colon and Rectum,21041-21052,Hawaii,15,Female,F,79,636864,12.4
,2004,2004,Colon and Rectum,21041-21052,Hawaii,15,Male,M,116,636705,18.2
,2004,2004,Colon and Rectum,21041-21052,Idaho,16,Female,F,96,693186,13.8
,2004,2004,Colon and Rectum,21041-21052,Idaho,16,Male,M,99,698616,14.2
,2004,2004,Colon and Rectum,21041-21052,Illinois,17,Female,F,1277,6414209,19.9
,2004,2004,Colon and Rectum,21041-21052,Illinois,17,Male,M,1235,6175564,20
,2004,2004,Colon and Rectum,21041-21052,Indiana,18,Female,F,630,3168952,19.9
,2004,2004,Colon and Rectum,21041-21052,Indiana,18,Male,M,628,3064055,20.5
,2004,2004,Colon and Rectum,21041-21052,Iowa,19,Female,F,336,1498888,22.4
,2004,2004,Colon and Rectum,21041-21052,Iowa,19,Male,M,335,1454747,23
,2004,2004,Colon and Rectum,21041-21052,Kansas,20,Female,F,271,1382396,19.6
,2004,2004,Colon and Rectum,21041-21052,Kansas,20,Male,M,263,1351977,19.5
,2004,2004,Colon and Rectum,21041-21052,Kentucky,21,Female,F,455,2112051,21.5
,2004,2004,Colon and Rectum,21041-21052,Kentucky,21,Male,M,399,2034050,19.6
,2004,2004,Colon and Rectum,21041-21052,Louisiana,22,Female,F,454,2338753,19.4
,2004,2004,Colon and Rectum,21041-21052,Louisiana,22,Male,M,468,2213485,21.1
,2004,2004,Colon and Rectum,21041-21052,Maine,23,Female,F,163,671862,24.3
,2004,2004,Colon and Rectum,21041-21052,Maine,23,Male,M,116,641826,18.1
,2004,2004,Colon and Rectum,21041-21052,Maryland,24,Female,F,504,2870043,17.6
,2004,2004,Colon and Rectum,21041-21052,Maryland,24,Male,M,509,2676892,19
,2004,2004,Colon and Rectum,21041-21052,Massachusetts,25,Female,F,680,3314634,20.5
,2004,2004,Colon and Rectum,21041-21052,Massachusetts,25,Male,M,609,3097647,19.7
,2004,2004,Colon and Rectum,21041-21052,Michigan,26,Female,F,924,5117929,18.1
,2004,2004,Colon and Rectum,21041-21052,Michigan,26,Male,M,930,4937386,18.8
,2004,2004,Colon and Rectum,21041-21052,Minnesota,27,Female,F,425,2564037,16.6
,2004,2004,Colon and Rectum,21041-21052,Minnesota,27,Male,M,373,2523676,14.8
,2004,2004,Colon and Rectum,21041-21052,Mississippi,28,Female,F,293,1490115,19.7
,2004,2004,Colon and Rectum,21041-21052,Mississippi,28,Male,M,299,1398895,21.4
,2004,2004,Colon and Rectum,21041-21052,Missouri,29,Female,F,606,2942685,20.6
,2004,2004,Colon and Rectum,21041-21052,Missouri,29,Male,M,614,2805056,21.9
,2004,2004,Colon and Rectum,21041-21052,Montana,30,Female,F,69,465000,14.8
,2004,2004,Colon and Rectum,21041-21052,Montana,30,Male,M,79,465009,17
,2004,2004,Colon and Rectum,21041-21052,Nebraska,31,Female,F,193,883984,21.8
,2004,2004,Colon and Rectum,21041-21052,Nebraska,31,Male,M,172,865386,19.9
,2004,2004,Colon and Rectum,21041-21052,Nevada,32,Female,F,207,1156586,17.9
,2004,2004,Colon and Rectum,21041-21052,Nevada,32,Male,M,230,1189636,19.3
,2004,2004,Colon and Rectum,21041-21052,New Hampshire,33,Female,F,102,653845,15.6
,2004,2004,Colon and Rectum,21041-21052,New Hampshire,33,Male,M,121,636276,19
,2004,2004,Colon and Rectum,21041-21052,New Jersey,34,Female,F,924,4436964,20.8
,2004,2004,Colon and Rectum,21041-21052,New Jersey,34,Male,M,862,4197597,20.5
,2004,2004,Colon and Rectum,21041-21052,New Mexico,35,Female,F,125,964738,13
,2004,2004,Colon and Rectum,21041-21052,New Mexico,35,Male,M,184,939070,19.6
,2004,2004,Colon and Rectum,21041-21052,New York,36,Female,F,1972,9913527,19.9
