state_fips,state_name,sex,age,population,time_period
47,Tennessee,Female,40-49,459017.0,2011
47,Tennessee,Female,50-59,444161.0,2011
47,Tennessee,Female,60-69,330498.0,2011
47,Tennessee,Female,70-79,201434.0,2011
47,Tennessee,Female,80+,136023.0,2011
47,Tennessee,Female,All,3227436.0,2011
47,Tennessee,Female,0-9,399047.0,2010
47,Tennessee,Female,10-19,413697.0,2010
47,Tennessee,Female,20-29,419076.0,2010
47,Tennessee,Female,30-39,417401.0,2010
47,Tennessee,Female,40-49,461865.0,2010
47,Tennessee,Female,50-59,436073.0,2010
47,Tennessee,Female,60-69,316360.0,2010
47,Tennessee,Female,70-79,197153.0,2010
47,Tennessee,Female,80+,134667.0,2010
47,Tennessee,Female,All,3195339.0,2010
47,Tennessee,Female,0-9,401031.0,2013
47,Tennessee,Female,10-19,414283.0,2013
47,Tennessee,Female,20-29,432284.0,2013
47,Tennessee,Female,30-39,420163.0,2013
47,Tennessee,Female,40-49,451382.0,2013
47,Tennessee,Female,50-59,457166.0,2013
47,Tennessee,Female,60-69,357117.0,2013
47,Tennessee,Female,70-79,208511.0,2013
47,Tennessee,Female,80+,139654.0,2013
47,Tennessee,Female,All,3281591.0,2013
47,Tennessee,Female,0-9,400979.0,2014
47,Tennessee,Female,10-19,413054.0,2014
47,Tennessee,Female,20-29,437917.0,2014
47,Tennessee,Female,30-39,421345.0,2014
47,Tennessee,Female,40-49,447522.0,2014
47,Tennessee,Female,50-59,462502.0,2014
47,Tennessee,Female,60-69,369115.0,2014
47,Tennessee,Female,70-79,214057.0,2014
47,Tennessee,Female,80+,141679.0,2014
47,Tennessee,Female,All,3308170.0,2014
47,Tennessee,Female,0-9,400841.0,2015
47,Tennessee,Female,10-19,412717.0,2015
47,Tennessee,Female,20-29,442981.0,2015
47,Tennessee,Female,30-39,421671.0,2015
47,Tennessee,Female,40-49,443651.0,2015
47,Tennessee,Female,50-59,467999.0,2015
47,Tennessee,Female,60-69,378379.0,2015
47,Tennessee,Female,70-79,219439.0,2015
47,Tennessee,Female,80+,144181.0,2015
47,Tennessee,Female,All,3331859.0,2015
47,Tennessee,Female,0-9,399390.0,2009
47,Tennessee,Female,10-19,401141.0,2009
47,Tennessee,Female,20-29,417491.0,2009
47,Tennessee,Female,30-39,418715.0,2009
47,Tennessee,Female,40-49,464555.0,2009
47,Tennessee,Female,50-59,422677.0,2009
47,Tennessee,Female,60-69,298766.0,2009
47,Tennessee,Female,70-79,195681.0,2009
47,Tennessee,Female,80+,138855.0,2009
47,Tennessee,Female,All,3157271.0,2009
47,Tennessee,Female,0-9,400450.0,2012
47,Tennessee,Female,10-19,415002.0,2012
47,Tennessee,Female,20-29,428137.0,2012
47,Tennessee,Female,30-39,418888.0,2012
47,Tennessee,Female,40-49,455119.0,2012
47,Tennessee,Female,50-59,451599.0,2012
47,Tennessee,Female,60-69,343644.0,2012
47,Tennessee,Female,70-79,204950.0,2012
47,Tennessee,Female,80+,137869.0,2012
47,Tennessee,Female,All,3255658.0,2012
47,Tennessee,Female,0-9,397657.0,2020
47,Tennessee,Female,10-19,421131.0,2020
47,Tennessee,Female,20-29,465575.0,2020
47,Tennessee,Female,30-39,444031.0,2020
47,Tennessee,Female,40-49,430178.0,2020
47,Tennessee,Female,50-59,464977.0,2020
47,Tennessee,Female,60-69,421466.0,2020
47,Tennessee,Female,70-79,268689.0,2020
47,Tennessee,Female,80+,154102.0,2020
47,Tennessee,Female,All,3467806.0,2020
47,Tennessee,Female,0-9,398545.0,2019
47,Tennessee,Female,10-19,418986.0,2019
47,Tennessee,Female,20-29,461552.0,2019
47,Tennessee,Female,30-39,437336.0,2019
47,Tennessee,Female,40-49,430316.0,2019
47,Tennessee,Female,50-59,467077.0,2019
47,Tennessee,Female,60-69,413053.0,2019
47,Tennessee,Female,70-79,258584.0,2019
47,Tennessee,Female,80+,150629.0,2019
47,Tennessee,Female,All,3436078.0,2019
47,Tennessee,Female,0-9,398798.0,2018
47,Tennessee,Female,10-19,417317.0,2018
47,Tennessee,Female,20-29,457257.0,2018
47,Tennessee,Female,30-39,432398.0,2018
47,Tennessee,Female,40-49,430950.0,2018
47,Tennessee,Female,50-59,468067.0,2018
47,Tennessee,Female,60-69,407677.0,2018
47,Tennessee,Female,70-79,246214.0,2018
47,Tennessee,Female,80+,148733.0,2018
47,Tennessee,Female,All,3407411.0,2018
47,Tennessee,Female,0-9,400142.0,2021
47,Tennessee,Female,10-19,433561.0,2021
47,Tennessee,Female,20-29,463399.0,2021
47,Tennessee,Female,30-39,455298.0,2021
47,Tennessee,Female,40-49,431292.0,2021
47,Tennessee,Female,50-59,463879.0,2021
47,Tennessee,Female,60-69,429972.0,2021
47,Tennessee,Female,70-79,273259.0,2021
47,Tennessee,Female,80+,146596.0,2021
47,Tennessee,Female,All,3497398.0,2021
47,Tennessee,Female,0-9,400215.0,2017
47,Tennessee,Female,10-19,413366.0,2017
47,Tennessee,Female,20-29,452781.0,2017
47,Tennessee,Female,30-39,428109.0,2017
47,Tennessee,Female,40-49,434464.0,2017
47,Tennessee,Female,50-59,469432.0,2017
47,Tennessee,Female,60-69,399792.0,2017
47,Tennessee,Female,70-79,235667.0,2017
47,Tennessee,Female,80+,146482.0,2017
47,Tennessee,Female,All,3380308.0,2017
47,Tennessee,Female,0-9,401112.0,2016
47,Tennessee,Female,10-19,412084.0,2016
47,Tennessee,Female,20-29,447982.0,2016
47,Tennessee,Female,30-39,424277.0,2016
47,Tennessee,Female,40-49,438891.0,2016
47,Tennessee,Female,50-59,469080.0,2016
47,Tennessee,Female,60-69,390634.0,2016
47,Tennessee,Female,70-79,226764.0,2016
47,Tennessee,Female,80+,145208.0,2016
47,Tennessee,Female,All,3356032.0,2016
47,Tennessee,Female,0-9,399555.0,2022
47,Tennessee,Female,10-19,432587.0,2022
47,Tennessee,Female,20-29,469750.0,2022
47,Tennessee,Female,30-39,457519.0,2022
47,Tennessee,Female,40-49,431101.0,2022
47,Tennessee,Female,50-59,459983.0,2022
47,Tennessee,Female,60-69,433635.0,2022
47,Tennessee,Female,70-79,285180.0,2022
47,Tennessee,Female,80+,153483.0,2022
47,Tennessee,Female,All,3522793.0,2022
48,Texas,Female,0-9,1867499.0,2011
48,Texas,Female,10-19,1802621.0,2011
48,Texas,Female,20-29,1778319.0,2011
48,Texas,Female,30-39,1745749.0,2011
48,Texas,Female,40-49,1727047.0,2011
48,Texas,Female,50-59,1530856.0,2011
48,Texas,Female,60-69,1024827.0,2011
48,Texas,Female,70-79,597211.0,2011
48,Texas,Female,80+,408939.0,2011
48,Texas,Female,All,12483068.0,2011
48,Texas,Female,0-9,1834540.0,2010
48,Texas,Female,10-19,1781021.0,2010
48,Texas,Female,20-29,1750556.0,2010
48,Texas,Female,30-39,1724829.0,2010
48,Texas,Female,40-49,1715832.0,2010
48,Texas,Female,50-59,1491499.0,2010
48,Texas,Female,60-69,967271.0,2010
48,Texas,Female,70-79,586434.0,2010
48,Texas,Female,80+,401139.0,2010
48,Texas,Female,All,12253121.0,2010
48,Texas,Female,0-9,1905070.0,2013
48,Texas,Female,10-19,1844461.0,2013
48,Texas,Female,20-29,1831069.0,2013
48,Texas,Female,30-39,1789321.0,2013
48,Texas,Female,40-49,1746308.0,2013
48,Texas,Female,50-59,1611724.0,2013
48,Texas,Female,60-69,1127099.0,2013
48,Texas,Female,70-79,628078.0,2013
48,Texas,Female,80+,427087.0,2013
48,Texas,Female,All,12910217.0,2013
48,Texas,Female,0-9,1918631.0,2014
48,Texas,Female,10-19,1865618.0,2014
48,Texas,Female,20-29,1865463.0,2014
48,Texas,Female,30-39,1818288.0,2014
48,Texas,Female,40-49,1759573.0,2014
48,Texas,Female,50-59,1650456.0,2014
48,Texas,Female,60-69,1175972.0,2014
48,Texas,Female,70-79,651869.0,2014
48,Texas,Female,80+,436478.0,2014
48,Texas,Female,All,13142348.0,2014
48,Texas,Female,0-9,1935126.0,2015
48,Texas,Female,10-19,1886824.0,2015
48,Texas,Female,20-29,1895811.0,2015
48,Texas,Female,30-39,1846617.0,2015
48,Texas,Female,40-49,1773733.0,2015
48,Texas,Female,50-59,1680040.0,2015
48,Texas,Female,60-69,1225440.0,2015
48,Texas,Female,70-79,679442.0,2015
48,Texas,Female,80+,444265.0,2015
48,Texas,Female,All,13367298.0,2015
48,Texas,Female,0-9,1856317.0,2009
48,Texas,Female,10-19,1716611.0,2009
48,Texas,Female,20-29,1716568.0,2009
48,Texas,Female,30-39,1666652.0,2009
48,Texas,Female,40-49,1682695.0,2009
48,Texas,Female,50-59,1409343.0,2009
48,Texas,Female,60-69,895526.0,2009
48,Texas,Female,70-79,580957.0,2009
48,Texas,Female,80+,413923.0,2009
48,Texas,Female,All,11938592.0,2009
48,Texas,Female,0-9,1886215.0,2012
48,Texas,Female,10-19,1826334.0,2012
48,Texas,Female,20-29,1804989.0,2012
48,Texas,Female,30-39,1767840.0,2012
48,Texas,Female,40-49,1735061.0,2012
48,Texas,Female,50-59,1572555.0,2012
48,Texas,Female,60-69,1078726.0,2012
48,Texas,Female,70-79,610482.0,2012
48,Texas,Female,80+,416883.0,2012
48,Texas,Female,All,12699085.0,2012
48,Texas,Female,0-9,1966371.0,2020
48,Texas,Female,10-19,2038355.0,2020
48,Texas,Female,20-29,2014855.0,2020
48,Texas,Female,30-39,2022365.0,2020
48,Texas,Female,40-49,1862782.0,2020
48,Texas,Female,50-59,1732132.0,2020
48,Texas,Female,60-69,1444157.0,2020
48,Texas,Female,70-79,841120.0,2020
48,Texas,Female,80+,491585.0,2020
48,Texas,Female,All,14413722.0,2020
48,Texas,Female,0-9,1973586.0,2019
48,Texas,Female,10-19,2006388.0,2019
48,Texas,Female,20-29,1998731.0,2019
48,Texas,Female,30-39,1989629.0,2019
48,Texas,Female,40-49,1839396.0,2019
48,Texas,Female,50-59,1721194.0,2019
48,Texas,Female,60-69,1410177.0,2019
48,Texas,Female,70-79,811244.0,2019
48,Texas,Female,80+,476502.0,2019
48,Texas,Female,All,14226847.0,2019
48,Texas,Female,0-9,1974941.0,2018
48,Texas,Female,10-19,1973603.0,2018
48,Texas,Female,20-29,1981118.0,2018
48,Texas,Female,30-39,1955298.0,2018
48,Texas,Female,40-49,1822326.0,2018
48,Texas,Female,50-59,1722097.0,2018
48,Texas,Female,60-69,1363791.0,2018
48,Texas,Female,70-79,775336.0,2018
48,Texas,Female,80+,466910.0,2018
48,Texas,Female,All,14035420.0,2018
48,Texas,Female,0-9,1956834.0,2021
48,Texas,Female,10-19,2080689.0,2021
48,Texas,Female,20-29,1995184.0,2021
48,Texas,Female,30-39,2044809.0,2021
48,Texas,Female,40-49,1875074.0,2021
48,Texas,Female,50-59,1724493.0,2021
48,Texas,Female,60-69,1462356.0,2021
48,Texas,Female,70-79,857121.0,2021
48,Texas,Female,80+,467850.0,2021
48,Texas,Female,All,14464410.0,2021
48,Texas,Female,0-9,1964962.0,2017
48,Texas,Female,10-19,1937492.0,2017
48,Texas,Female,20-29,1946887.0,2017
48,Texas,Female,30-39,1913656.0,2017
48,Texas,Female,40-49,1804365.0,2017
48,Texas,Female,50-59,1713880.0,2017
48,Texas,Female,60-69,1320173.0,2017
48,Texas,Female,70-79,739876.0,2017
48,Texas,Female,80+,461344.0,2017
48,Texas,Female,All,13802635.0,2017
48,Texas,Female,0-9,1952895.0,2016
48,Texas,Female,10-19,1908135.0,2016
48,Texas,Female,20-29,1922971.0,2016
48,Texas,Female,30-39,1877412.0,2016
48,Texas,Female,40-49,1780715.0,2016
48,Texas,Female,50-59,1700011.0,2016
48,Texas,Female,60-69,1273583.0,2016
48,Texas,Female,70-79,707673.0,2016
48,Texas,Female,80+,453875.0,2016
48,Texas,Female,All,13577270.0,2016
48,Texas,Female,0-9,1931103.0,2022
48,Texas,Female,10-19,2101070.0,2022
48,Texas,Female,20-29,2038326.0,2022
48,Texas,Female,30-39,2059819.0,2022
48,Texas,Female,40-49,1884039.0,2022
48,Texas,Female,50-59,1719785.0,2022
48,Texas,Female,60-69,1483427.0,2022
48,Texas,Female,70-79,904042.0,2022
48,Texas,Female,80+,497093.0,2022
48,Texas,Female,All,14618704.0,2022
49,Utah,Female,0-9,242805.0,2011
49,Utah,Female,10-19,217489.0,2011
49,Utah,Female,20-29,224818.0,2011
49,Utah,Female,30-39,187790.0,2011
49,Utah,Female,40-49,151427.0,2011
49,Utah,Female,50-59,140683.0,2011
49,Utah,Female,60-69,92546.0,2011
49,Utah,Female,70-79,56213.0,2011
49,Utah,Female,80+,37438.0,2011
49,Utah,Female,All,1351209.0,2011
49,Utah,Female,0-9,238250.0,2010
49,Utah,Female,10-19,212757.0,2010
49,Utah,Female,20-29,224029.0,2010
49,Utah,Female,30-39,182378.0,2010
49,Utah,Female,40-49,149354.0,2010
49,Utah,Female,50-59,136782.0,2010
49,Utah,Female,60-69,87080.0,2010
49,Utah,Female,70-79,55012.0,2010
49,Utah,Female,80+,36734.0,2010
49,Utah,Female,All,1322376.0,2010
49,Utah,Female,0-9,247741.0,2013
49,Utah,Female,10-19,224558.0,2013
49,Utah,Female,20-29,224982.0,2013
49,Utah,Female,30-39,200615.0,2013
49,Utah,Female,40-49,153211.0,2013
49,Utah,Female,50-59,147956.0,2013
49,Utah,Female,60-69,102174.0,2013
49,Utah,Female,70-79,58810.0,2013
49,Utah,Female,80+,39359.0,2013
49,Utah,Female,All,1399406.0,2013
49,Utah,Female,0-9,248663.0,2014
49,Utah,Female,10-19,227239.0,2014
49,Utah,Female,20-29,225958.0,2014
49,Utah,Female,30-39,206245.0,2014
49,Utah,Female,40-49,154981.0,2014
49,Utah,Female,50-59,149958.0,2014
49,Utah,Female,60-69,107717.0,2014
49,Utah,Female,70-79,61317.0,2014
49,Utah,Female,80+,39385.0,2014
49,Utah,Female,All,1421463.0,2014
49,Utah,Female,0-9,249481.0,2015
49,Utah,Female,10-19,230964.0,2015
49,Utah,Female,20-29,227129.0,2015
49,Utah,Female,30-39,210210.0,2015
49,Utah,Female,40-49,158222.0,2015
49,Utah,Female,50-59,151334.0,2015
49,Utah,Female,60-69,113108.0,2015
49,Utah,Female,70-79,63692.0,2015
49,Utah,Female,80+,40010.0,2015
49,Utah,Female,All,1444150.0,2015
49,Utah,Female,0-9,238780.0,2009
49,Utah,Female,10-19,208258.0,2009
49,Utah,Female,20-29,232589.0,2009
49,Utah,Female,30-39,175396.0,2009
49,Utah,Female,40-49,152132.0,2009
49,Utah,Female,50-59,133961.0,2009
49,Utah,Female,60-69,83420.0,2009
49,Utah,Female,70-79,55629.0,2009
49,Utah,Female,80+,37840.0,2009
49,Utah,Female,All,1318005.0,2009
49,Utah,Female,0-9,245594.0,2012
49,Utah,Female,10-19,221337.0,2012
49,Utah,Female,20-29,225399.0,2012
49,Utah,Female,30-39,194402.0,2012
49,Utah,Female,40-49,151833.0,2012
49,Utah,Female,50-59,144661.0,2012
49,Utah,Female,60-69,96572.0,2012
49,Utah,Female,70-79,57929.0,2012
49,Utah,Female,80+,38520.0,2012
49,Utah,Female,All,1376247.0,2012
49,Utah,Female,0-9,249869.0,2020
49,Utah,Female,10-19,248836.0,2020
49,Utah,Female,20-29,245424.0,2020
49,Utah,Female,30-39,220821.0,2020
49,Utah,Female,40-49,185154.0,2020
49,Utah,Female,50-59,152610.0,2020
49,Utah,Female,60-69,136789.0,2020
49,Utah,Female,70-79,79335.0,2020
49,Utah,Female,80+,45451.0,2020
49,Utah,Female,All,1564289.0,2020
49,Utah,Female,0-9,250553.0,2019
49,Utah,Female,10-19,244897.0,2019
49,Utah,Female,20-29,240451.0,2019
49,Utah,Female,30-39,219055.0,2019
49,Utah,Female,40-49,178883.0,2019
49,Utah,Female,50-59,150801.0,2019
49,Utah,Female,60-69,133764.0,2019
49,Utah,Female,70-79,75582.0,2019
49,Utah,Female,80+,43994.0,2019
49,Utah,Female,All,1537980.0,2019
49,Utah,Female,0-9,251493.0,2018
49,Utah,Female,10-19,240101.0,2018
49,Utah,Female,20-29,236697.0,2018
49,Utah,Female,30-39,216966.0,2018
49,Utah,Female,40-49,172412.0,2018
49,Utah,Female,50-59,151390.0,2018
49,Utah,Female,60-69,128586.0,2018
49,Utah,Female,70-79,72417.0,2018
49,Utah,Female,80+,42520.0,2018
49,Utah,Female,All,1512582.0,2018
49,Utah,Female,0-9,249684.0,2021
49,Utah,Female,10-19,259366.0,2021
49,Utah,Female,20-29,249327.0,2021
49,Utah,Female,30-39,223731.0,2021
49,Utah,Female,40-49,193691.0,2021
49,Utah,Female,50-59,155192.0,2021
49,Utah,Female,60-69,140299.0,2021
49,Utah,Female,70-79,82214.0,2021
49,Utah,Female,80+,44023.0,2021
49,Utah,Female,All,1597527.0,2021
49,Utah,Female,0-9,252010.0,2017
49,Utah,Female,10-19,234648.0,2017
49,Utah,Female,20-29,232373.0,2017
49,Utah,Female,30-39,215923.0,2017
49,Utah,Female,40-49,166168.0,2017
49,Utah,Female,50-59,152006.0,2017
49,Utah,Female,60-69,123936.0,2017
49,Utah,Female,70-79,68923.0,2017
49,Utah,Female,80+,41340.0,2017
49,Utah,Female,All,1487327.0,2017
49,Utah,Female,0-9,251400.0,2016
49,Utah,Female,10-19,232830.0,2016
49,Utah,Female,20-29,228435.0,2016
49,Utah,Female,30-39,214037.0,2016
49,Utah,Female,40-49,161309.0,2016
49,Utah,Female,50-59,152303.0,2016
49,Utah,Female,60-69,118132.0,2016
49,Utah,Female,70-79,66213.0,2016
49,Utah,Female,80+,40713.0,2016
49,Utah,Female,All,1465372.0,2016
49,Utah,Female,0-9,243318.0,2022
49,Utah,Female,10-19,264618.0,2022
49,Utah,Female,20-29,257830.0,2022
49,Utah,Female,30-39,224721.0,2022
49,Utah,Female,40-49,197207.0,2022
49,Utah,Female,50-59,155536.0,2022
49,Utah,Female,60-69,141443.0,2022
49,Utah,Female,70-79,87480.0,2022
49,Utah,Female,80+,46447.0,2022
49,Utah,Female,All,1618600.0,2022
50,Vermont,Female,0-9,32308.0,2011
50,Vermont,Female,10-19,40976.0,2011
50,Vermont,Female,20-29,38694.0,2011
50,Vermont,Female,30-39,35263.0,2011
50,Vermont,Female,40-49,48555.0,2011
50,Vermont,Female,50-59,51146.0,2011
50,Vermont,Female,60-69,33884.0,2011
50,Vermont,Female,70-79,19827.0,2011
50,Vermont,Female,80+,16180.0,2011
50,Vermont,Female,All,316833.0,2011
50,Vermont,Female,0-9,32458.0,2010
50,Vermont,Female,10-19,41796.0,2010
50,Vermont,Female,20-29,38458.0,2010
50,Vermont,Female,30-39,36257.0,2010
50,Vermont,Female,40-49,49659.0,2010
50,Vermont,Female,50-59,50058.0,2010
50,Vermont,Female,60-69,32282.0,2010
50,Vermont,Female,70-79,19869.0,2010
50,Vermont,Female,80+,15751.0,2010
50,Vermont,Female,All,316588.0,2010
50,Vermont,Female,0-9,31485.0,2013
50,Vermont,Female,10-19,40330.0,2013
50,Vermont,Female,20-29,38964.0,2013
50,Vermont,Female,30-39,35051.0,2013
50,Vermont,Female,40-49,45557.0,2013
50,Vermont,Female,50-59,51764.0,2013
50,Vermont,Female,60-69,37654.0,2013
50,Vermont,Female,70-79,20294.0,2013
50,Vermont,Female,80+,16261.0,2013
50,Vermont,Female,All,317360.0,2013
50,Vermont,Female,0-9,31502.0,2014
50,Vermont,Female,10-19,39746.0,2014
50,Vermont,Female,20-29,39144.0,2014
50,Vermont,Female,30-39,35320.0,2014
50,Vermont,Female,40-49,43748.0,2014
50,Vermont,Female,50-59,52088.0,2014
50,Vermont,Female,60-69,39337.0,2014
50,Vermont,Female,70-79,20589.0,2014
50,Vermont,Female,80+,16378.0,2014
50,Vermont,Female,All,317852.0,2014
50,Vermont,Female,0-9,30967.0,2015
50,Vermont,Female,10-19,39400.0,2015
50,Vermont,Female,20-29,39372.0,2015
50,Vermont,Female,30-39,35615.0,2015
50,Vermont,Female,40-49,41977.0,2015
50,Vermont,Female,50-59,51668.0,2015
50,Vermont,Female,60-69,41006.0,2015
50,Vermont,Female,70-79,21523.0,2015
50,Vermont,Female,80+,16503.0,2015
50,Vermont,Female,All,318031.0,2015
50,Vermont,Female,0-9,32187.0,2009
50,Vermont,Female,10-19,42115.0,2009
50,Vermont,Female,20-29,39640.0,2009
50,Vermont,Female,30-39,36046.0,2009
50,Vermont,Female,40-49,50371.0,2009
50,Vermont,Female,50-59,48178.0,2009
50,Vermont,Female,60-69,30930.0,2009
50,Vermont,Female,70-79,20332.0,2009
50,Vermont,Female,80+,15576.0,2009
50,Vermont,Female,All,315375.0,2009
50,Vermont,Female,0-9,31999.0,2012
50,Vermont,Female,10-19,40431.0,2012
50,Vermont,Female,20-29,38770.0,2012
50,Vermont,Female,30-39,34551.0,2012
50,Vermont,Female,40-49,47870.0,2012
50,Vermont,Female,50-59,51338.0,2012
50,Vermont,Female,60-69,35964.0,2012
50,Vermont,Female,70-79,19774.0,2012
50,Vermont,Female,80+,16372.0,2012
50,Vermont,Female,All,317069.0,2012
50,Vermont,Female,0-9,29281.0,2020
50,Vermont,Female,10-19,36614.0,2020
50,Vermont,Female,20-29,40519.0,2020
50,Vermont,Female,30-39,36274.0,2020
50,Vermont,Female,40-49,36917.0,2020
50,Vermont,Female,50-59,46070.0,2020
50,Vermont,Female,60-69,46363.0,2020
50,Vermont,Female,70-79,27839.0,2020
50,Vermont,Female,80+,16022.0,2020
50,Vermont,Female,All,315899.0,2020
50,Vermont,Female,0-9,30046.0,2019
50,Vermont,Female,10-19,36591.0,2019
50,Vermont,Female,20-29,40429.0,2019
50,Vermont,Female,30-39,36260.0,2019
50,Vermont,Female,40-49,36991.0,2019
50,Vermont,Female,50-59,47792.0,2019
50,Vermont,Female,60-69,45472.0,2019
50,Vermont,Female,70-79,26329.0,2019
50,Vermont,Female,80+,16306.0,2019
50,Vermont,Female,All,316216.0,2019
50,Vermont,Female,0-9,30360.0,2018
50,Vermont,Female,10-19,37148.0,2018
50,Vermont,Female,20-29,40057.0,2018
50,Vermont,Female,30-39,36486.0,2018
50,Vermont,Female,40-49,37782.0,2018
50,Vermont,Female,50-59,49250.0,2018
50,Vermont,Female,60-69,44629.0,2018
50,Vermont,Female,70-79,24992.0,2018
50,Vermont,Female,80+,16300.0,2018
50,Vermont,Female,All,317004.0,2018
50,Vermont,Female,0-9,29391.0,2021
50,Vermont,Female,10-19,38091.0,2021
50,Vermont,Female,20-29,41242.0,2021
50,Vermont,Female,30-39,38304.0,2021
50,Vermont,Female,40-49,37399.0,2021
50,Vermont,Female,50-59,46079.0,2021
50,Vermont,Female,60-69,48094.0,2021
50,Vermont,Female,70-79,28694.0,2021
50,Vermont,Female,80+,15810.0,2021
50,Vermont,Female,All,323104.0,2021
50,Vermont,Female,0-9,30326.0,2017
50,Vermont,Female,10-19,37961.0,2017
50,Vermont,Female,20-29,39694.0,2017
50,Vermont,Female,30-39,36337.0,2017
50,Vermont,Female,40-49,38615.0,2017
50,Vermont,Female,50-59,50310.0,2017
50,Vermont,Female,60-69,43412.0,2017
50,Vermont,Female,70-79,23850.0,2017
50,Vermont,Female,80+,16105.0,2017
50,Vermont,Female,All,316610.0,2017
50,Vermont,Female,0-9,30913.0,2016
50,Vermont,Female,10-19,38681.0,2016
50,Vermont,Female,20-29,39769.0,2016
50,Vermont,Female,30-39,35666.0,2016
50,Vermont,Female,40-49,40216.0,2016
50,Vermont,Female,50-59,50867.0,2016
50,Vermont,Female,60-69,42356.0,2016
50,Vermont,Female,70-79,22549.0,2016
50,Vermont,Female,80+,16521.0,2016
50,Vermont,Female,All,317538.0,2016
50,Vermont,Female,0-9,28780.0,2022
50,Vermont,Female,10-19,37596.0,2022
50,Vermont,Female,20-29,41372.0,2022
50,Vermont,Female,30-39,38504.0,2022
50,Vermont,Female,40-49,36902.0,2022
50,Vermont,Female,50-59,44165.0,2022
50,Vermont,Female,60-69,48985.0,2022
50,Vermont,Female,70-79,30115.0,2022
50,Vermont,Female,80+,17058.0,2022
50,Vermont,Female,All,323477.0,2022
51,Virginia,Female,0-9,494690.0,2011
51,Virginia,Female,10-19,520615.0,2011
51,Virginia,Female,20-29,547997.0,2011
51,Virginia,Female,30-39,535785.0,2011
51,Virginia,Female,40-49,608327.0,2011
51,Virginia,Female,50-59,556479.0,2011
51,Virginia,Female,60-69,388583.0,2011
51,Virginia,Female,70-79,222315.0,2011
51,Virginia,Female,80+,160082.0,2011
51,Virginia,Female,All,4034873.0,2011
51,Virginia,Female,0-9,489567.0,2010
51,Virginia,Female,10-19,525203.0,2010
51,Virginia,Female,20-29,537408.0,2010
51,Virginia,Female,30-39,535265.0,2010
51,Virginia,Female,40-49,612050.0,2010
51,Virginia,Female,50-59,546203.0,2010
51,Virginia,Female,60-69,369622.0,2010
51,Virginia,Female,70-79,220270.0,2010
51,Virginia,Female,80+,156814.0,2010
51,Virginia,Female,All,3992402.0,2010
51,Virginia,Female,0-9,504567.0,2013
51,Virginia,Female,10-19,519000.0,2013
51,Virginia,Female,20-29,563991.0,2013
51,Virginia,Female,30-39,541038.0,2013
51,Virginia,Female,40-49,598066.0,2013
51,Virginia,Female,50-59,577562.0,2013
51,Virginia,Female,60-69,417715.0,2013
51,Virginia,Female,70-79,235148.0,2013
51,Virginia,Female,80+,165640.0,2013
51,Virginia,Female,All,4122727.0,2013
51,Virginia,Female,0-9,505685.0,2014
51,Virginia,Female,10-19,520753.0,2014
51,Virginia,Female,20-29,570028.0,2014
51,Virginia,Female,30-39,544138.0,2014
51,Virginia,Female,40-49,591998.0,2014
51,Virginia,Female,50-59,585813.0,2014
51,Virginia,Female,60-69,432299.0,2014
51,Virginia,Female,70-79,242602.0,2014
51,Virginia,Female,80+,169191.0,2014
51,Virginia,Female,All,4162507.0,2014
51,Virginia,Female,0-9,506891.0,2015
51,Virginia,Female,10-19,519114.0,2015
51,Virginia,Female,20-29,574075.0,2015
51,Virginia,Female,30-39,549755.0,2015
51,Virginia,Female,40-49,583653.0,2015
51,Virginia,Female,50-59,593117.0,2015
51,Virginia,Female,60-69,447422.0,2015
51,Virginia,Female,70-79,249420.0,2015
51,Virginia,Female,80+,172235.0,2015
51,Virginia,Female,All,4195682.0,2015
51,Virginia,Female,0-9,493140.0,2009
51,Virginia,Female,10-19,517372.0,2009
51,Virginia,Female,20-29,529875.0,2009
51,Virginia,Female,30-39,527928.0,2009
51,Virginia,Female,40-49,608837.0,2009
51,Virginia,Female,50-59,525631.0,2009
51,Virginia,Female,60-69,346692.0,2009
51,Virginia,Female,70-79,218842.0,2009
51,Virginia,Female,80+,159373.0,2009
51,Virginia,Female,All,3927690.0,2009
51,Virginia,Female,0-9,498597.0,2012
51,Virginia,Female,10-19,520536.0,2012
51,Virginia,Female,20-29,556608.0,2012
51,Virginia,Female,30-39,539376.0,2012
51,Virginia,Female,40-49,603601.0,2012
51,Virginia,Female,50-59,566812.0,2012
51,Virginia,Female,60-69,403617.0,2012
51,Virginia,Female,70-79,229692.0,2012
51,Virginia,Female,80+,162296.0,2012
51,Virginia,Female,All,4081135.0,2012
51,Virginia,Female,0-9,498664.0,2020
51,Virginia,Female,10-19,530666.0,2020
51,Virginia,Female,20-29,568460.0,2020
51,Virginia,Female,30-39,581748.0,2020
51,Virginia,Female,40-49,547410.0,2020
51,Virginia,Female,50-59,589709.0,2020
51,Virginia,Female,60-69,508612.0,2020
51,Virginia,Female,70-79,313285.0,2020
51,Virginia,Female,80+,184261.0,2020
51,Virginia,Female,All,4322815.0,2020
51,Virginia,Female,0-9,501953.0,2019
51,Virginia,Female,10-19,525649.0,2019
51,Virginia,Female,20-29,569338.0,2019
51,Virginia,Female,30-39,575842.0,2019
51,Virginia,Female,40-49,549803.0,2019
51,Virginia,Female,50-59,591920.0,2019
51,Virginia,Female,60-69,501611.0,2019
51,Virginia,Female,70-79,298182.0,2019
