Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Deaths,Population,Crude Rate
,2006,2006,Breast,26000,Wyoming,56,66,522667,12.6
,2006,2006,Breast,26000,Puerto Rico,72,397,3805214,10.4
,2007,2007,Breast,26000,Alabama,01,684,4672840,14.6
,2007,2007,Breast,26000,Alaska,02,69,680300,10.1
,2007,2007,Breast,26000,Arizona,04,739,6167681,12
,2007,2007,Breast,26000,Arkansas,05,461,2848650,16.2
,2007,2007,Breast,26000,California,06,4252,36250311,11.7
,2007,2007,Breast,26000,Colorado,08,459,4803868,9.6
,2007,2007,Breast,26000,Connecticut,09,512,3527270,14.5
,2007,2007,Breast,26000,Delaware,10,140,871749,16.1
,2007,2007,Breast,26000,District of Columbia,11,108,574404,18.8
,2007,2007,Breast,26000,Florida,12,2669,18367842,14.5
,2007,2007,Breast,26000,Georgia,13,1103,9349988,11.8
,2007,2007,Breast,26000,Hawaii,15,135,1315675,10.3
,2007,2007,Breast,26000,Idaho,16,169,1505105,11.2
,2007,2007,Breast,26000,Illinois,17,1825,12695866,14.4
,2007,2007,Breast,26000,Indiana,18,914,6379599,14.3
,2007,2007,Breast,26000,Iowa,19,420,2999212,14
,2007,2007,Breast,26000,Kansas,20,401,2783785,14.4
,2007,2007,Breast,26000,Kentucky,21,628,4256672,14.8
,2007,2007,Breast,26000,Louisiana,22,605,4375581,13.8
,2007,2007,Breast,26000,Maine,23,188,1327040,14.2
